payment_id,order_id,payment_method,payment_status,paid_amount
525701,125701,UPI,Success,1696.37
525702,125702,Card,Success,1243.01
525703,125703,UPI,Success,1761.51
525704,125704,Wallet,Success,105.61
525705,125705,Card,Success,2004.8
525706,125706,UPI,Success,1653.88
525707,125707,Card,Success,1570.66
525708,125708,Card,Success,1994.2
525709,125709,NetBanking,Success,590.03
525710,125710,NetBanking,Success,224.93
525711,125711,Card,Success,396.62
525712,125712,UPI,Success,4308.5
525713,125713,UPI,Success,381.73
525714,125714,UPI,Success,376.75
525715,125715,UPI,Success,66.78999999999999
525716,125716,Wallet,Success,785.33
525717,125717,UPI,Success,907.18
525718,125718,UPI,Success,938.33
525719,125719,UPI,Success,2521.61
525720,125720,Card,Success,2939.9
525721,125721,Card,Success,3867.85
525722,125722,UPI,Success,1357.68
525723,125723,UPI,Success,1885.46
525724,125724,COD,Success,1865.24
525725,125725,Wallet,Success,2083.93
525726,125726,NetBanking,Success,1377.11
525727,125727,COD,Success,2263.11
525728,125728,UPI,Success,917.99
525729,125729,UPI,Success,2355.91
525730,125730,UPI,Refunded,0
525731,125731,NetBanking,Failed,0
525732,125732,UPI,Success,544.92
525733,125733,NetBanking,Success,1800.87
525734,125734,Card,Success,1849.63
525735,125735,Card,Success,695.01
525736,125736,UPI,Success,669.61
525737,125737,UPI,Success,1097.18
525738,125738,COD,Success,582.52
525739,125739,UPI,Success,344.91
525740,125740,UPI,Success,365.22
525741,125741,UPI,Success,320.39
525742,125742,UPI,Success,1250.06
525743,125743,Wallet,Success,2048.69
525744,125744,UPI,Success,83.92
525745,125745,Card,Success,649.27
525746,125746,Wallet,Failed,0
525747,125747,Card,Success,1182.05
525748,125748,NetBanking,Success,2677.1
525749,125749,Card,Success,3654.99
525750,125750,UPI,Success,3173.12
525751,125751,Card,Success,2782.75
525752,125752,Card,Success,1323.73
525753,125753,COD,Success,2484.63
525754,125754,COD,Success,2972.25
525755,125755,UPI,Success,2455.31
525756,125756,UPI,Success,1587.33
525757,125757,UPI,Success,520.12
525758,125758,UPI,Failed,0
525759,125759,UPI,Success,733.94
525760,125760,Card,Success,85.36
525761,125761,COD,Success,1404.57
525762,125762,Card,Success,1782.6
525763,125763,COD,Success,3385.38
525764,125764,Card,Success,726.02
525765,125765,UPI,Failed,0
525766,125766,UPI,Success,944.89
525767,125767,UPI,Success,613.89
525768,125768,UPI,Success,1928.01
525769,125769,Card,Success,162.11
525770,125770,NetBanking,Success,2326.89
525771,125771,UPI,Success,2582.41
525772,125772,UPI,Success,1645.49
525773,125773,Wallet,Success,2136.34
525774,125774,NetBanking,Success,380.88
525775,125775,UPI,Success,504.5
525776,125776,Wallet,Success,4100.64
525777,125777,UPI,Success,1386.93
525778,125778,UPI,Success,1903.78
525779,125779,UPI,Success,2867.64
525780,125780,Wallet,Success,3329.24
525781,125781,NetBanking,Success,1735.04
525782,125782,Wallet,Success,2278.32
525783,125783,Card,Success,1699.95
525784,125784,UPI,Success,787.33
525785,125785,UPI,Success,1089.35
525786,125786,COD,Success,2540.69
525787,125787,Card,Success,1594.2
525788,125788,NetBanking,Success,1695.94
525789,125789,UPI,Success,2504.56
525790,125790,NetBanking,Success,729.26
525791,125791,COD,Success,502.25
525792,125792,UPI,Success,2201.97
525793,125793,Wallet,Success,1532.63
525794,125794,Wallet,Success,701.21
525795,125795,UPI,Success,226.05
525796,125796,UPI,Failed,0
525797,125797,NetBanking,Success,1264.53
525798,125798,Card,Success,2549.8
525799,125799,UPI,Success,3114.04
525800,125800,Wallet,Success,3401.43
525801,125801,NetBanking,Success,1235.86
525802,125802,UPI,Success,3399.48
525803,125803,Card,Success,1719.52
525804,125804,UPI,Success,1485.46
525805,125805,UPI,Success,1984.26
525806,125806,UPI,Success,1849.2
525807,125807,Wallet,Success,905.56
525808,125808,Card,Success,177.33
525809,125809,Wallet,Success,723.17
525810,125810,UPI,Failed,0
525811,125811,Card,Success,1179.98
525812,125812,Wallet,Success,2215.31
525813,125813,Card,Success,313.56
525814,125814,NetBanking,Success,752.88
525815,125815,Card,Success,2151.14
525816,125816,UPI,Success,341.27
525817,125817,Wallet,Success,1153.14
525818,125818,UPI,Success,1133.76
525819,125819,COD,Success,149.19
525820,125820,UPI,Success,1398.08
525821,125821,UPI,Success,1862.25
525822,125822,Wallet,Success,1154.89
525823,125823,UPI,Success,2369.69
525824,125824,UPI,Success,1306.4
525825,125825,NetBanking,Success,3841.98
525826,125826,UPI,Refunded,0
525827,125827,NetBanking,Success,111.12
525828,125828,UPI,Success,1540.24
525829,125829,Card,Success,705.86
525830,125830,UPI,Success,700.3
525831,125831,UPI,Failed,0
525832,125832,UPI,Success,1659.2
525833,125833,Wallet,Success,825.51
525834,125834,NetBanking,Success,2714.71
525835,125835,UPI,Success,1062.06
525836,125836,Card,Success,4038.51
525837,125837,UPI,Success,2741.58
525838,125838,Wallet,Success,668.18
525839,125839,UPI,Success,2390.51
525840,125840,Card,Success,2257.31
525841,125841,COD,Success,3881.59
525842,125842,UPI,Success,678.51
525843,125843,COD,Success,139.07999999999998
525844,125844,Wallet,Success,1545.7
525845,125845,UPI,Success,1313.4
525846,125846,NetBanking,Success,1306.43
525847,125847,UPI,Success,1891.69
525848,125848,Card,Success,954.4
525849,125849,UPI,Success,1901.46
525850,125850,UPI,Success,1905.66
525851,125851,Card,Success,2662.97
525852,125852,Card,Success,2013.2
525853,125853,NetBanking,Success,2812.83
525854,125854,Card,Success,130.59
525855,125855,COD,Success,1096.95
525856,125856,NetBanking,Success,2923.06
525857,125857,COD,Success,3085.76
525858,125858,UPI,Success,3186.97
525859,125859,UPI,Success,2214.29
525860,125860,Card,Success,3964.01
525861,125861,NetBanking,Success,525.37
525862,125862,UPI,Success,1815.41
525863,125863,UPI,Success,3483.43
525864,125864,UPI,Success,2559.33
525865,125865,UPI,Success,1073.97
525866,125866,COD,Success,1544.78
525867,125867,NetBanking,Success,3206.16
525868,125868,Wallet,Success,3879.97
525869,125869,UPI,Success,2668.84
525870,125870,Wallet,Success,1934.38
525871,125871,UPI,Failed,0
525872,125872,Wallet,Success,4331.1
525873,125873,UPI,Success,573.12
525874,125874,UPI,Success,781.9
525875,125875,UPI,Success,2305.38
525876,125876,Wallet,Success,3566.04
525877,125877,Wallet,Success,775.81
525878,125878,NetBanking,Success,528.13
525879,125879,UPI,Success,451.04
525880,125880,Wallet,Success,2482.32
525881,125881,Card,Success,1334.61
525882,125882,NetBanking,Success,619.61
525883,125883,NetBanking,Success,1212.8
525884,125884,COD,Success,1657.22
525885,125885,Wallet,Success,3367.39
525886,125886,Wallet,Success,1061.18
525887,125887,NetBanking,Success,3840.14
525888,125888,COD,Success,518.69
525889,125889,Card,Success,2243.58
525890,125890,Wallet,Success,2073.73
525891,125891,Card,Success,2624.76
525892,125892,Card,Success,3298.9
525893,125893,Card,Success,1232.08
525894,125894,Card,Success,1467.13
525895,125895,Card,Success,126.55
525896,125896,Wallet,Success,560.62
525897,125897,NetBanking,Refunded,0
525898,125898,UPI,Success,2218.84
525899,125899,UPI,Success,1796.99
525900,125900,Wallet,Success,1307.67
525901,125901,UPI,Success,1508.03
525902,125902,UPI,Success,923.99
525903,125903,UPI,Success,178.95
525904,125904,Card,Success,3459.62
525905,125905,COD,Failed,0
525906,125906,UPI,Success,1271.65
525907,125907,NetBanking,Success,1397.34
525908,125908,Wallet,Success,1242.39
525909,125909,NetBanking,Success,1516.51
525910,125910,UPI,Success,341.75
525911,125911,NetBanking,Success,4209.19
525912,125912,Card,Success,429.07
525913,125913,Wallet,Success,1387.98
525914,125914,NetBanking,Success,2609.26
525915,125915,UPI,Success,2608.93
525916,125916,UPI,Success,2332.21
525917,125917,COD,Success,2073.38
525918,125918,UPI,Success,127.88
525919,125919,Card,Success,1089.21
525920,125920,UPI,Success,1506.67
525921,125921,Card,Success,2469.26
525922,125922,UPI,Success,2091.27
525923,125923,Wallet,Success,2147.7
525924,125924,NetBanking,Success,1517.22
525925,125925,Wallet,Success,935.18
525926,125926,NetBanking,Success,2838.34
525927,125927,UPI,Success,1762.37
525928,125928,UPI,Refunded,0
525929,125929,UPI,Success,3123.51
525930,125930,UPI,Success,912.62
525931,125931,Wallet,Success,1785.27
525932,125932,Wallet,Success,951.85
525933,125933,UPI,Success,2957.14
525934,125934,UPI,Success,1233.87
525935,125935,UPI,Failed,0
525936,125936,Card,Success,1610.52
525937,125937,Card,Success,543.41
525938,125938,NetBanking,Failed,0
525939,125939,COD,Success,935.11
525940,125940,UPI,Success,2816.78
525941,125941,UPI,Failed,0
525942,125942,COD,Success,1081.54
525943,125943,UPI,Success,1249.44
525944,125944,NetBanking,Success,1483.28
525945,125945,UPI,Success,3290.67
525946,125946,UPI,Success,1082.86
525947,125947,NetBanking,Success,1521.79
525948,125948,COD,Success,632.81
525949,125949,Card,Success,1129.97
525950,125950,UPI,Failed,0
525951,125951,Wallet,Success,1571.81
525952,125952,UPI,Success,2161.41
525953,125953,Card,Success,297.52
525954,125954,UPI,Success,1417.85
525955,125955,Wallet,Success,1094.21
525956,125956,Card,Failed,0
525957,125957,Card,Success,1389.95
525958,125958,Wallet,Success,480.87
525959,125959,Card,Success,2026.47
525960,125960,Card,Success,1528.41
525961,125961,Wallet,Success,3389.92
525962,125962,UPI,Success,2396.97
525963,125963,Card,Success,357.18
525964,125964,Card,Success,1564.39
525965,125965,Card,Success,1384.52
525966,125966,UPI,Success,180.4
525967,125967,Wallet,Refunded,0
525968,125968,Card,Success,904.78
525969,125969,Wallet,Success,517.14
525970,125970,UPI,Success,845.31
525971,125971,Wallet,Success,817.66
525972,125972,Card,Success,1100.88
525973,125973,UPI,Success,691.58
525974,125974,UPI,Success,851.44
525975,125975,Card,Success,1164.87
525976,125976,Wallet,Success,1611.23
525977,125977,UPI,Success,840.22
525978,125978,Card,Success,1994.64
525979,125979,Card,Failed,0
525980,125980,UPI,Success,204.47
525981,125981,UPI,Success,1942.94
525982,125982,COD,Success,1094.25
525983,125983,Card,Success,2978.21
525984,125984,UPI,Success,1467.6
525985,125985,NetBanking,Success,2035.73
525986,125986,Card,Success,2251.9
525987,125987,UPI,Success,2789.39
525988,125988,Card,Success,1502.61
525989,125989,Card,Success,578.59
525990,125990,Wallet,Success,2243.56
525991,125991,NetBanking,Success,2307.51
525992,125992,UPI,Success,3050.53
525993,125993,Card,Success,3346.4
525994,125994,UPI,Success,404.34
525995,125995,UPI,Success,721.74
525996,125996,UPI,Success,2392.37
525997,125997,UPI,Success,2258.84
525998,125998,Wallet,Success,1343.7
525999,125999,Wallet,Success,1093
526000,126000,UPI,Success,1309.04
526001,126001,COD,Success,2848.35
526002,126002,Wallet,Success,2693.22
526003,126003,Wallet,Success,957.57
526004,126004,NetBanking,Failed,0
526005,126005,Wallet,Success,1999.69
526006,126006,Card,Success,291.04
526007,126007,Wallet,Success,4031.46
526008,126008,UPI,Success,1090.18
526009,126009,Wallet,Success,913.72
526010,126010,Card,Success,1026.96
526011,126011,Card,Success,717.16
526012,126012,Card,Success,542.13
526013,126013,UPI,Success,2447.41
526014,126014,UPI,Success,4042.01
526015,126015,Wallet,Success,2345.13
526016,126016,UPI,Success,1442.29
526017,126017,UPI,Success,810.61
526018,126018,Card,Success,3247.77
526019,126019,NetBanking,Success,471.66
526020,126020,Card,Success,3667.03
526021,126021,NetBanking,Success,2480.93
526022,126022,NetBanking,Success,1388.6
526023,126023,Wallet,Success,852.42
526024,126024,COD,Success,2305.05
526025,126025,UPI,Refunded,0
526026,126026,UPI,Success,1320.49
526027,126027,UPI,Success,255.63
526028,126028,UPI,Success,1381.47
526029,126029,UPI,Success,814.22
526030,126030,UPI,Success,2080.23
526031,126031,UPI,Success,3113.14
526032,126032,UPI,Success,1526.68
526033,126033,COD,Success,2248.21
526034,126034,Wallet,Success,1417.39
526035,126035,COD,Success,916.21
526036,126036,UPI,Success,328.67
526037,126037,Card,Success,1684.24
526038,126038,UPI,Success,971.55
526039,126039,NetBanking,Success,1194.09
526040,126040,COD,Success,216.07
526041,126041,Wallet,Success,1640.69
526042,126042,UPI,Success,2382.33
526043,126043,COD,Failed,0
526044,126044,UPI,Success,999.09
526045,126045,UPI,Success,2404.86
526046,126046,UPI,Success,3992.12
526047,126047,Card,Success,700.28
526048,126048,Card,Success,3479.03
526049,126049,Card,Success,638.14
526050,126050,NetBanking,Success,381.31
526051,126051,Card,Success,652.04
526052,126052,UPI,Success,824.72
526053,126053,UPI,Success,2046.01
526054,126054,Wallet,Success,3165.11
526055,126055,UPI,Success,1616.01
526056,126056,Card,Success,2000.46
526057,126057,UPI,Success,2963.31
526058,126058,Wallet,Success,3882.42
526059,126059,UPI,Success,4079.98
526060,126060,UPI,Success,103.92
526061,126061,NetBanking,Success,1910.05
526062,126062,UPI,Success,552.98
526063,126063,UPI,Success,709.29
526064,126064,COD,Success,2837.71
526065,126065,Card,Success,1756.38
526066,126066,Card,Success,261.07
526067,126067,Wallet,Success,997.04
526068,126068,UPI,Failed,0
526069,126069,NetBanking,Success,3118.12
526070,126070,UPI,Success,191.4
526071,126071,NetBanking,Success,2324.96
526072,126072,COD,Success,2555.02
526073,126073,Wallet,Success,2813.64
526074,126074,UPI,Success,61.14
526075,126075,UPI,Success,2743.94
526076,126076,NetBanking,Success,3085.74
526077,126077,UPI,Success,830.7
526078,126078,UPI,Success,342.86
526079,126079,UPI,Success,1914.43
526080,126080,UPI,Success,1132.9
526081,126081,Wallet,Success,387.09
526082,126082,Card,Failed,0
526083,126083,UPI,Success,2828.78
526084,126084,Card,Success,1179.81
526085,126085,Wallet,Failed,0
526086,126086,Wallet,Success,146.6
526087,126087,COD,Success,1401.7
526088,126088,Card,Success,2119.93
526089,126089,NetBanking,Success,2024.26
526090,126090,Wallet,Success,1201.08
526091,126091,NetBanking,Success,2316.85
526092,126092,Card,Success,853.38
526093,126093,NetBanking,Success,1937.06
526094,126094,UPI,Success,930.35
526095,126095,Wallet,Success,4177.53
526096,126096,Card,Success,871.39
526097,126097,Wallet,Success,515.12
526098,126098,UPI,Success,2228.24
526099,126099,Card,Success,1040.95
526100,126100,Card,Success,345.8
526101,126101,UPI,Success,808.13
526102,126102,NetBanking,Success,4466.8
526103,126103,Card,Success,1962.69
526104,126104,UPI,Success,2055.07
526105,126105,UPI,Success,427.67
526106,126106,NetBanking,Success,2131.11
526107,126107,UPI,Success,1669.85
526108,126108,Card,Success,229.43
526109,126109,NetBanking,Success,953.95
526110,126110,COD,Success,744.8
526111,126111,Wallet,Success,1597.45
526112,126112,UPI,Success,424.57
526113,126113,Card,Success,1228.66
526114,126114,UPI,Success,3088.9
526115,126115,UPI,Success,1994.89
526116,126116,UPI,Failed,0
526117,126117,Card,Success,1364.99
526118,126118,Wallet,Success,499.03
526119,126119,NetBanking,Success,2059.93
526120,126120,Card,Success,3070.29
526121,126121,Wallet,Success,3367.33
526122,126122,COD,Refunded,0
526123,126123,Wallet,Success,1402.98
526124,126124,NetBanking,Success,2093.26
526125,126125,NetBanking,Success,110.01
526126,126126,Card,Success,3361.27
526127,126127,Card,Success,99.74
526128,126128,Card,Success,89.2
526129,126129,NetBanking,Success,4137.43
526130,126130,UPI,Success,2342.26
526131,126131,NetBanking,Success,327.12
526132,126132,COD,Success,2243.72
526133,126133,NetBanking,Failed,0
526134,126134,UPI,Success,3568.04
526135,126135,NetBanking,Success,1202.16
526136,126136,NetBanking,Success,1983.23
526137,126137,NetBanking,Success,1717.88
526138,126138,NetBanking,Success,1637.92
526139,126139,Wallet,Success,2780.8
526140,126140,UPI,Refunded,0
526141,126141,UPI,Success,2213.65
526142,126142,Wallet,Success,3417.1
526143,126143,UPI,Success,1884.78
526144,126144,UPI,Failed,0
526145,126145,UPI,Success,2010.1
526146,126146,UPI,Success,3040.63
526147,126147,Card,Success,2071.73
526148,126148,UPI,Success,1633.69
526149,126149,Card,Success,1791.59
526150,126150,UPI,Success,1745.32
526151,126151,UPI,Success,2536.41
526152,126152,UPI,Success,1058.34
526153,126153,COD,Success,813.13
526154,126154,UPI,Success,1167.4
526155,126155,COD,Success,679.63
526156,126156,UPI,Success,248.94
526157,126157,UPI,Failed,0
526158,126158,UPI,Success,794.38
526159,126159,UPI,Success,3441.63
526160,126160,UPI,Failed,0
526161,126161,UPI,Success,3703.16
526162,126162,NetBanking,Success,589.16
526163,126163,Wallet,Success,3614.25
526164,126164,NetBanking,Success,1151.18
526165,126165,UPI,Success,2652.5
526166,126166,Card,Success,826.91
526167,126167,UPI,Success,1006.14
526168,126168,Card,Success,1254.81
526169,126169,UPI,Success,3052.95
526170,126170,Wallet,Success,3399.33
526171,126171,Card,Success,2507.05
526172,126172,Wallet,Success,932.64
