ticket_id,order_id,ticket_type,ticket_status,csat_rating
814917,117447,Wrong item,Open,5
814918,108922,Damaged item,Resolved,
814919,110453,Missing item,Resolved,2
814920,111643,Damaged item,Resolved,2
814921,139206,Refund request,Resolved,2
814922,128533,Refund request,Resolved,
814923,103146,Payment issue,Resolved,1
814924,107792,Damaged item,Open,4
814925,134320,Delivery delay,Resolved,4
814926,138025,Missing item,Resolved,
814927,126640,Damaged item,Resolved,
814928,101534,Delivery delay,Resolved,
814929,119405,Refund request,Resolved,4
814930,102690,Delivery delay,Resolved,5
814931,119816,Wrong item,Resolved,
814932,107747,Missing item,Resolved,4
814933,112552,App issue,Resolved,4
814934,112166,App issue,Escalated,
814935,102702,Missing item,Resolved,2
814936,124594,Missing item,Open,4
814937,140338,Delivery delay,Resolved,5
814938,133256,Wrong item,Open,1
814939,130680,Payment issue,Open,
814940,138071,Delivery delay,Escalated,5
814941,122089,Payment issue,Resolved,5
814942,119078,Refund request,Resolved,
814943,103406,Damaged item,Resolved,2
814944,126844,Payment issue,Resolved,
814945,106451,Refund request,Resolved,
814946,120311,Missing item,Resolved,4
814947,130323,Wrong item,Resolved,3
814948,136734,Refund request,Open,
814949,117060,App issue,Resolved,1
814950,136863,Refund request,Resolved,1
814951,104512,Missing item,Resolved,4
814952,111111,Missing item,Resolved,3
814953,104861,Delivery delay,Resolved,2
814954,108310,Delivery delay,Resolved,
814955,125613,Refund request,Resolved,1
814956,119168,Damaged item,Escalated,
814957,123868,Payment issue,Escalated,1
814958,127224,Delivery delay,Escalated,3
814959,111594,Damaged item,Open,5
814960,104453,Delivery delay,Resolved,
814961,111711,Delivery delay,Open,1
814962,122569,Wrong item,Resolved,
814963,115365,App issue,Open,4
814964,131910,Delivery delay,Open,
814965,124758,Delivery delay,Resolved,4
814966,125386,Delivery delay,Resolved,3
814967,125739,Refund request,Resolved,3
814968,129531,Delivery delay,Resolved,3
814969,132089,Wrong item,Resolved,
814970,134811,Delivery delay,Resolved,3
814971,108887,Wrong item,Resolved,
814972,110805,Refund request,Resolved,5
814973,118251,Missing item,Resolved,1
814974,134091,Wrong item,Open,
814975,124623,Refund request,Open,3
814976,121065,Delivery delay,Resolved,1
814977,101668,Delivery delay,Resolved,3
814978,129460,Refund request,Resolved,3
814979,139877,Refund request,Resolved,3
814980,123068,Damaged item,Resolved,
814981,106674,Delivery delay,Resolved,4
814982,108499,Wrong item,Open,
814983,129003,Refund request,Resolved,3
814984,100821,Delivery delay,Resolved,4
814985,112709,Delivery delay,Resolved,
814986,122250,Wrong item,Open,
814987,111794,Delivery delay,Resolved,4
814988,106645,Wrong item,Resolved,2
814989,105846,Payment issue,Resolved,1
814990,126009,Wrong item,Resolved,
814991,116256,Missing item,Resolved,3
814992,122725,Delivery delay,Resolved,1
814993,138387,Delivery delay,Resolved,
814994,105448,Refund request,Open,
814995,117832,App issue,Resolved,1
814996,134093,Delivery delay,Open,
814997,132508,Payment issue,Open,3
814998,102014,Delivery delay,Resolved,5
814999,105039,Delivery delay,Resolved,1
815000,116867,Payment issue,Open,
815001,102503,App issue,Resolved,2
815002,118072,Missing item,Resolved,3
815003,126325,Delivery delay,Resolved,3
815004,118427,Damaged item,Resolved,4
815005,121422,Refund request,Resolved,3
815006,107594,Missing item,Resolved,
815007,110803,Delivery delay,Open,4
815008,138667,Payment issue,Resolved,1
815009,102988,Delivery delay,Escalated,4
815010,117592,App issue,Open,
815011,126564,Delivery delay,Open,4
815012,130434,Delivery delay,Resolved,
815013,129213,Missing item,Resolved,3
815014,133953,Wrong item,Resolved,3
815015,115738,Wrong item,Resolved,
815016,124170,Delivery delay,Resolved,3
815017,122075,Wrong item,Resolved,5
815018,135309,App issue,Resolved,3
815019,123923,Delivery delay,Resolved,2
815020,135170,Delivery delay,Resolved,2
815021,126402,Wrong item,Resolved,2
815022,102026,Damaged item,Resolved,1
815023,114218,Delivery delay,Resolved,2
815024,113061,Payment issue,Resolved,
815025,128876,Delivery delay,Resolved,5
815026,105557,Missing item,Resolved,2
815027,103804,Damaged item,Open,2
815028,128009,App issue,Resolved,
815029,138596,App issue,Resolved,1
815030,128939,Missing item,Resolved,2
815031,133287,App issue,Resolved,3
815032,114371,Wrong item,Resolved,4
815033,102513,App issue,Resolved,5
815034,102748,App issue,Resolved,4
815035,116468,Refund request,Resolved,
815036,119282,Damaged item,Resolved,3
815037,135001,Payment issue,Resolved,2
815038,124506,Delivery delay,Resolved,4
815039,125471,Delivery delay,Resolved,4
815040,129146,Missing item,Resolved,2
815041,135174,Delivery delay,Resolved,
815042,111521,Delivery delay,Resolved,
815043,141771,Refund request,Open,2
815044,127688,App issue,Resolved,4
815045,115096,Wrong item,Resolved,3
815046,116139,Missing item,Resolved,2
815047,121399,Refund request,Resolved,4
815048,125245,App issue,Resolved,2
815049,122318,Missing item,Resolved,1
815050,140127,Payment issue,Resolved,
815051,106599,Delivery delay,Escalated,
815052,136338,Damaged item,Resolved,
815053,128417,Wrong item,Resolved,
815054,106872,Refund request,Resolved,4
815055,123347,Delivery delay,Open,4
815056,106365,Wrong item,Resolved,
815057,123019,App issue,Open,5
815058,126756,Payment issue,Resolved,5
815059,104732,App issue,Open,2
815060,121846,Delivery delay,Resolved,5
815061,111046,Delivery delay,Resolved,4
815062,105050,Refund request,Resolved,1
815063,129228,Delivery delay,Open,1
815064,127912,App issue,Open,3
815065,128299,Missing item,Open,
815066,125207,Payment issue,Resolved,2
815067,139037,App issue,Open,4
815068,125101,Wrong item,Resolved,
815069,128497,Delivery delay,Escalated,3
815070,109723,Wrong item,Escalated,4
815071,126553,Payment issue,Resolved,4
815072,105039,Delivery delay,Resolved,1
815073,131487,Delivery delay,Resolved,4
815074,129781,Refund request,Resolved,
815075,126643,App issue,Resolved,1
815076,139177,Damaged item,Resolved,
815077,126608,Missing item,Resolved,5
815078,104588,Missing item,Resolved,4
815079,107408,Damaged item,Resolved,1
815080,141854,Wrong item,Open,5
815081,129656,Delivery delay,Resolved,4
815082,117489,App issue,Resolved,2
815083,132772,Delivery delay,Resolved,2
815084,122055,Delivery delay,Open,1
815085,124457,Damaged item,Resolved,2
815086,105033,Missing item,Resolved,4
815087,119769,App issue,Resolved,1
815088,126567,App issue,Resolved,4
815089,137010,App issue,Resolved,1
815090,137633,Missing item,Resolved,2
815091,104781,Payment issue,Resolved,5
815092,108169,Delivery delay,Resolved,1
815093,124107,Damaged item,Escalated,3
815094,126931,App issue,Open,3
815095,111063,Wrong item,Resolved,5
815096,134547,Damaged item,Resolved,1
815097,101815,App issue,Open,5
815098,114573,Delivery delay,Resolved,1
815099,134166,Delivery delay,Resolved,1
815100,123089,Wrong item,Resolved,1
815101,118233,Delivery delay,Resolved,
815102,123069,Refund request,Resolved,4
815103,108590,Refund request,Resolved,2
815104,118840,Wrong item,Resolved,
815105,105424,Wrong item,Escalated,5
815106,109882,Delivery delay,Resolved,2
815107,105563,Missing item,Resolved,5
815108,111882,Missing item,Resolved,4
815109,115517,Delivery delay,Resolved,1
815110,112255,Refund request,Resolved,4
815111,138906,Wrong item,Resolved,5
815112,118854,Damaged item,Resolved,
815113,124783,Refund request,Open,3
815114,132534,Missing item,Resolved,
815115,129219,Wrong item,Resolved,5
815116,129178,Refund request,Resolved,2
815117,115147,Refund request,Open,4
815118,114425,Missing item,Resolved,5
815119,139721,Wrong item,Resolved,5
815120,139031,Refund request,Resolved,4
815121,112337,Payment issue,Open,
815122,130896,App issue,Resolved,1
815123,120885,Damaged item,Resolved,5
815124,116666,Delivery delay,Resolved,
815125,115611,Missing item,Resolved,2
815126,115964,Wrong item,Escalated,4
815127,124417,Missing item,Resolved,1
815128,106806,Missing item,Resolved,3
815129,109468,Missing item,Resolved,4
815130,111180,Delivery delay,Resolved,3
815131,118580,Delivery delay,Resolved,2
815132,123714,Delivery delay,Escalated,
815133,114833,Damaged item,Resolved,4
815134,112869,Refund request,Resolved,2
815135,128972,Wrong item,Resolved,2
815136,117849,Refund request,Resolved,2
815137,108602,Delivery delay,Resolved,5
815138,105710,Wrong item,Resolved,1
815139,139425,Missing item,Resolved,
815140,103045,Wrong item,Resolved,2
815141,104791,App issue,Resolved,5
815142,114697,Damaged item,Open,
815143,101335,Missing item,Resolved,1
815144,125510,Wrong item,Resolved,
815145,118128,Damaged item,Resolved,5
815146,141690,App issue,Resolved,1
815147,123086,Missing item,Resolved,
815148,137417,Refund request,Resolved,1
815149,117858,App issue,Resolved,3
815150,112160,Delivery delay,Escalated,2
815151,129027,Delivery delay,Open,5
815152,133447,Delivery delay,Resolved,3
815153,118294,Wrong item,Open,5
815154,125366,Missing item,Open,
815155,119185,Wrong item,Resolved,2
815156,121485,Wrong item,Resolved,3
815157,139122,Payment issue,Resolved,
815158,141294,Wrong item,Resolved,1
815159,123558,App issue,Resolved,2
815160,110263,Missing item,Resolved,3
815161,134965,Wrong item,Resolved,5
815162,112244,Wrong item,Resolved,1
815163,124662,Delivery delay,Resolved,1
815164,138725,Delivery delay,Resolved,1
815165,104808,Missing item,Resolved,5
815166,122029,Delivery delay,Resolved,2
815167,112979,Delivery delay,Resolved,1
815168,132480,Payment issue,Resolved,4
815169,126451,Payment issue,Open,
815170,132244,Missing item,Resolved,3
815171,123481,Refund request,Resolved,
815172,137325,Refund request,Open,4
815173,134254,Damaged item,Resolved,1
815174,128234,App issue,Open,3
815175,121974,Damaged item,Resolved,3
815176,121658,Payment issue,Resolved,5
815177,102892,Delivery delay,Resolved,3
815178,107383,App issue,Resolved,
815179,108497,Delivery delay,Resolved,
815180,135193,Wrong item,Resolved,3
815181,135704,Delivery delay,Resolved,4
815182,121258,Refund request,Escalated,4
815183,128325,Payment issue,Resolved,
815184,115014,Missing item,Resolved,5
815185,121701,Payment issue,Resolved,
815186,106650,Refund request,Resolved,4
815187,103279,Wrong item,Resolved,4
815188,135280,Missing item,Resolved,3
815189,132556,Wrong item,Resolved,2
815190,140300,App issue,Resolved,
815191,137067,Wrong item,Open,4
815192,129020,Refund request,Resolved,5
815193,120242,Delivery delay,Open,
815194,127445,Missing item,Resolved,4
815195,138806,Missing item,Resolved,5
815196,123207,App issue,Resolved,2
815197,137287,Wrong item,Resolved,
815198,129683,Delivery delay,Resolved,1
815199,138880,Wrong item,Resolved,2
815200,113451,Delivery delay,Resolved,1
815201,110220,App issue,Resolved,3
815202,125155,Delivery delay,Resolved,3
815203,123243,Delivery delay,Resolved,3
815204,103034,Wrong item,Open,
815205,125122,Missing item,Resolved,
815206,115719,Damaged item,Resolved,1
815207,118952,Missing item,Open,
815208,118056,Missing item,Open,1
815209,112468,Damaged item,Resolved,4
815210,133961,Refund request,Resolved,2
815211,135859,Delivery delay,Resolved,3
815212,133490,Refund request,Resolved,5
815213,118823,Delivery delay,Resolved,1
815214,105251,Delivery delay,Resolved,2
815215,120495,App issue,Resolved,1
815216,127390,Delivery delay,Resolved,
815217,121695,Delivery delay,Resolved,3
815218,135528,Delivery delay,Resolved,2
815219,103511,Refund request,Resolved,4
815220,138164,App issue,Resolved,
815221,125659,Delivery delay,Resolved,4
815222,112636,Missing item,Escalated,4
815223,136106,Payment issue,Escalated,2
815224,125209,Damaged item,Resolved,1
815225,132934,App issue,Resolved,
815226,124715,App issue,Open,1
815227,135453,App issue,Resolved,3
815228,100124,Refund request,Open,1
815229,122532,Damaged item,Resolved,2
815230,115054,Refund request,Resolved,2
815231,137251,Delivery delay,Resolved,5
815232,109929,App issue,Resolved,3
815233,119170,Damaged item,Open,4
815234,138484,Missing item,Resolved,2
815235,129284,Wrong item,Resolved,3
815236,141490,Wrong item,Resolved,3
815237,109563,Missing item,Resolved,
815238,138369,Delivery delay,Resolved,1
815239,137556,Missing item,Resolved,2
815240,110318,Missing item,Open,5
815241,103012,Wrong item,Resolved,
815242,102759,App issue,Resolved,4
815243,139310,Delivery delay,Resolved,5
815244,107309,Wrong item,Escalated,1
815245,125656,Delivery delay,Open,2
815246,141270,Refund request,Open,4
815247,125106,Damaged item,Open,3
815248,115843,Damaged item,Resolved,3
815249,124868,App issue,Resolved,4
815250,123052,App issue,Resolved,2
815251,133743,Delivery delay,Resolved,3
815252,119904,Refund request,Resolved,2
815253,104959,Wrong item,Resolved,3
815254,118655,App issue,Resolved,1
815255,100476,Wrong item,Resolved,2
815256,123927,Payment issue,Open,1
815257,120452,App issue,Resolved,1
815258,115407,Delivery delay,Resolved,2
815259,114001,Wrong item,Resolved,4
815260,117774,Missing item,Resolved,
815261,108455,Missing item,Open,
815262,128122,Damaged item,Resolved,2
815263,111895,Wrong item,Open,1
815264,114926,Delivery delay,Resolved,
815265,100599,Refund request,Resolved,1
815266,134684,Wrong item,Open,
815267,118089,Refund request,Resolved,1
815268,108333,Refund request,Resolved,3
815269,139713,App issue,Open,
815270,107156,Missing item,Resolved,3
815271,136560,Refund request,Resolved,4
815272,107883,Wrong item,Resolved,
815273,123339,Missing item,Resolved,2
815274,109726,Missing item,Resolved,1
815275,109901,Delivery delay,Resolved,4
815276,114268,Delivery delay,Resolved,1
815277,114460,Missing item,Resolved,5
815278,141008,Missing item,Resolved,2
815279,100056,Payment issue,Resolved,3
815280,100038,Wrong item,Resolved,5
815281,126422,App issue,Resolved,
815282,128205,Refund request,Resolved,4
815283,109287,Delivery delay,Resolved,2
815284,105195,Wrong item,Escalated,4
815285,113410,App issue,Open,5
815286,133680,Wrong item,Resolved,
815287,108214,Payment issue,Resolved,5
815288,106861,Wrong item,Resolved,5
815289,121099,Delivery delay,Resolved,5
815290,113737,App issue,Escalated,
815291,108727,Delivery delay,Open,
815292,122998,Delivery delay,Resolved,5
815293,113988,App issue,Open,2
815294,127199,Refund request,Resolved,4
815295,105437,Refund request,Open,
815296,122388,Wrong item,Resolved,
815297,119507,Payment issue,Resolved,5
815298,133129,Missing item,Resolved,4
815299,131663,App issue,Resolved,
815300,121320,Delivery delay,Resolved,5
815301,101224,Missing item,Resolved,5
815302,126411,Refund request,Resolved,4
815303,101898,Missing item,Resolved,1
815304,106959,App issue,Open,4
815305,122701,Delivery delay,Resolved,5
815306,141835,App issue,Resolved,3
815307,128901,Wrong item,Open,4
815308,118925,Wrong item,Escalated,3
815309,100154,Refund request,Resolved,1
815310,131926,Delivery delay,Open,1
815311,107828,Damaged item,Open,
815312,106342,Delivery delay,Resolved,5
815313,118502,Damaged item,Resolved,5
815314,138503,Delivery delay,Resolved,5
815315,138397,Missing item,Open,5
815316,123429,Damaged item,Open,
815317,107432,App issue,Resolved,3
