delivery_id,order_id,dark_store_id,delivery_type,delivery_time_min,late_delivery_flag
716639,116639,17,Bike,10.5,0
716640,116640,14,Bike,23.2,0
716641,116641,12,Bike,17.9,0
716642,116642,14,Bike,24.2,0
716643,116643,3,Bike,16.7,0
716644,116644,23,Ev,21.4,0
716645,116645,11,Bike,29.9,1
716646,116646,29,Bike,10.2,0
716647,116647,17,Bike,15.5,0
716648,116648,4,Bike,20.1,0
716649,116649,17,Ev,23.3,0
716650,116650,26,Ev,21.8,0
716651,116651,3,Ev,27.4,1
716652,116652,26,Bike,23.9,0
716653,116653,13,Bike,11.7,0
716654,116654,12,Bike,15.2,0
716655,116655,9,Bike,25.6,1
716656,116656,7,Bike,18.5,0
716657,116657,27,Bike,16,0
716658,116658,23,Ev,21.3,0
716659,116659,17,Bike,26.3,1
716660,116660,29,Bike,27.6,1
716661,116661,23,Bike,16.5,0
716662,116662,11,Bike,25.6,1
716663,116663,14,Bike,24,0
716664,116664,12,Bike,14.2,0
716665,116665,14,Bike,25.8,1
716666,116666,3,Bike,18,0
716667,116667,13,Ev,20.9,0
716668,116668,18,Ev,20.4,0
716669,116669,21,Bike,24.4,0
716670,116670,5,Bike,13.7,0
716671,116671,27,Bike,27.9,1
716672,116672,27,Bike,27.2,1
716673,116673,20,Bike,18.4,0
716674,116674,6,Cycle,42.2,1
716675,116675,14,Ev,11.3,0
716676,116676,17,Bike,18.2,0
716677,116677,5,Ev,19,0
716678,116678,17,Cycle,17.7,0
716679,116679,9,Bike,26.5,1
716680,116680,26,Bike,14,0
716681,116681,8,Bike,12.5,0
716682,116682,13,Bike,14.7,0
716683,116683,5,Bike,28.3,1
716684,116684,2,Cycle,20,0
716685,116685,30,Bike,19.7,0
716686,116686,4,Cycle,9.9,0
716687,116687,29,Bike,23.5,0
716688,116688,16,Bike,10.7,0
716689,116689,7,Bike,19.2,0
716690,116690,21,Bike,9.8,0
716691,116691,20,Bike,11.5,0
716692,116692,18,Bike,13.2,0
716693,116693,28,Bike,15.1,0
716694,116694,15,Ev,18.1,0
716695,116695,1,Ev,20.1,0
716696,116696,3,Ev,11.2,0
716697,116697,14,Ev,22.5,0
716698,116698,7,Cycle,21,0
716699,116699,24,Bike,20.7,0
716700,116700,1,Bike,16.2,0
716701,116701,22,Ev,11.5,0
716702,116702,17,Bike,7.5,0
716703,116703,4,Ev,18.1,0
716704,116704,13,Bike,19.5,0
716705,116705,27,Bike,17.2,0
716706,116706,25,Cycle,29.2,1
716707,116707,18,Bike,24.9,0
716708,116708,1,Bike,19.1,0
716709,116709,18,Bike,34.5,1
716710,116710,3,Ev,23,0
716711,116711,7,Bike,15.4,0
716712,116712,19,Bike,9,0
716713,116713,26,Bike,7.5,0
716714,116714,30,Bike,16.4,0
716715,116715,17,Bike,10.5,0
716716,116716,26,Bike,18.2,0
716717,116717,21,Cycle,15.6,0
716718,116718,10,Bike,14.7,0
716719,116719,4,Bike,13.8,0
716720,116720,19,Bike,11.6,0
716721,116721,24,Ev,25,0
716722,116722,11,Bike,7.9,0
716723,116723,27,Bike,11.4,0
716724,116724,6,Bike,14.7,0
716725,116725,9,Bike,17.1,0
716726,116726,25,Cycle,17.3,0
716727,116727,26,Bike,15.5,0
716728,116728,4,Cycle,22.5,0
716729,116729,18,Ev,19.2,0
716730,116730,24,Bike,20.3,0
716731,116731,30,Bike,25.3,1
716732,116732,8,Cycle,23.5,0
716733,116733,24,Bike,24.8,0
716734,116734,4,Bike,25,0
716735,116735,12,Cycle,10.2,0
716736,116736,23,Bike,22.1,0
716737,116737,10,Ev,20.4,0
716738,116738,22,Bike,14,0
716739,116739,18,Bike,17.6,0
716740,116740,14,Bike,31.9,1
716741,116741,12,Ev,20.1,0
716742,116742,13,Ev,9.6,0
716743,116743,21,Bike,19.4,0
716744,116744,17,Cycle,22.7,0
716745,116745,12,Ev,21.7,0
716746,116746,30,Bike,15.7,0
716747,116747,28,Bike,18.8,0
716748,116748,19,Bike,25.3,1
716749,116749,3,Bike,12.2,0
716750,116750,15,Bike,19,0
716751,116751,17,Bike,15.1,0
716752,116752,23,Bike,17.4,0
716753,116753,5,Ev,25.3,1
716754,116754,26,Bike,9.3,0
716755,116755,1,Bike,17.3,0
716756,116756,19,Ev,24.3,0
716757,116757,,Bike,35.3,1
716758,116758,25,Ev,14.5,0
716759,116759,23,Bike,23.2,0
716760,116760,4,Bike,16.5,0
716761,116761,12,Bike,18.2,0
716762,116762,3,Ev,9.2,0
716763,116763,6,Ev,22.5,0
716764,116764,21,Cycle,14.7,0
716765,116765,19,Cycle,12.3,0
716766,116766,29,Bike,21.1,0
716767,116767,9,Cycle,20.1,0
716768,116768,5,Bike,27.2,1
716769,116769,20,Bike,14.4,0
716770,116770,8,Ev,18.4,0
716771,116771,12,Bike,25,0
716772,116772,10,Bike,7.5,0
716773,116773,17,Ev,18.9,0
716774,116774,13,Ev,18.5,0
716775,116775,11,Bike,12.1,0
716776,116776,5,Bike,23.9,0
716777,116777,14,Bike,8.8,0
716778,116778,21,Bike,27,1
716779,116779,27,Bike,15.8,0
716780,116780,7,Bike,16.1,0
716781,116781,25,Cycle,14.7,0
716782,116782,8,Ev,21,0
716783,116783,28,Bike,23.9,0
716784,116784,22,Cycle,29.4,1
716785,116785,5,Bike,22.4,0
716786,116786,15,Ev,21.1,0
716787,116787,9,Bike,21.2,0
716788,116788,23,Ev,20.9,0
716789,116789,20,Bike,19.1,0
716790,116790,21,Cycle,22.7,0
716791,116791,14,Bike,15.7,0
716792,116792,30,Cycle,23.3,0
716793,116793,28,Bike,23.5,0
716794,116794,10,Ev,13.2,0
716795,116795,23,Ev,19.7,0
716796,116796,11,Ev,19.2,0
716797,116797,15,Bike,16.8,0
716798,116798,17,Bike,19.5,0
716799,116799,24,Bike,22.2,0
716800,116800,15,Bike,9.1,0
716801,116801,26,Bike,18,0
716802,116802,21,Bike,26.4,1
716803,116803,30,Bike,12.6,0
716804,116804,6,Bike,19.8,0
716805,116805,30,Ev,17.5,0
716806,116806,21,Cycle,10.8,0
716807,116807,7,Ev,12,0
716808,116808,15,Bike,19.1,0
716809,116809,13,Bike,20.2,0
716810,116810,6,Bike,16.7,0
716811,116811,26,Bike,12.3,0
716812,116812,30,Bike,13.8,0
716813,116813,3,Ev,11.2,0
716814,116814,1,Bike,23.1,0
716815,116815,14,Bike,15.4,0
716816,116816,1,Bike,19.3,0
716817,116817,16,Ev,19.1,0
716818,116818,19,Bike,32,1
716819,116819,23,Bike,17.7,0
716820,116820,6,Bike,20.9,0
716821,116821,10,Bike,21.3,0
716822,116822,26,Bike,26.8,1
716823,116823,14,Bike,8.1,0
716824,116824,17,Bike,18.1,0
716825,116825,22,Bike,14.9,0
716826,116826,13,Ev,24.4,0
716827,116827,9,Bike,19.9,0
716828,116828,6,Bike,26.3,1
716829,116829,8,Bike,19.4,0
716830,116830,2,Ev,14.6,0
716831,116831,18,Ev,20,0
716832,116832,30,Bike,27.2,1
716833,116833,15,Bike,22.2,0
716834,116834,20,Bike,29.5,1
716835,116835,16,Bike,12.4,0
716836,116836,30,Ev,21.1,0
716837,116837,21,Cycle,29.9,1
716838,116838,9,Ev,26.6,1
716839,116839,4,Bike,15,0
716840,116840,5,Bike,16.5,0
716841,116841,7,Bike,19.6,0
716842,116842,24,Bike,34.3,1
716843,116843,20,Bike,15.6,0
716844,116844,24,Bike,20.8,0
716845,116845,1,Bike,10.1,0
716846,116846,16,Ev,24.1,0
716847,116847,6,Cycle,21,0
716848,116848,27,Bike,18.8,0
716849,116849,9,Bike,11.1,0
716850,116850,22,Ev,14.9,0
716851,116851,19,Bike,18.8,0
716852,116852,23,Bike,13.8,0
716853,116853,19,Ev,19.8,0
716854,116854,4,Bike,16.2,0
716855,116855,24,Bike,27.3,1
716856,116856,18,Ev,16.9,0
716857,116857,9,Bike,16.1,0
716858,116858,13,Bike,23.6,0
716859,116859,22,Bike,23.3,0
716860,116860,29,Cycle,15.4,0
716861,116861,1,Bike,19.2,0
716862,116862,28,Bike,21.2,0
716863,116863,21,Cycle,25.8,1
716864,116864,10,Bike,15.4,0
716865,116865,5,Bike,27.6,1
716866,116866,20,Bike,17.1,0
716867,116867,7,Bike,16.9,0
716868,116868,4,Bike,20.3,0
716869,116869,11,Ev,16.8,0
716870,116870,29,Bike,14.4,0
716871,116871,9,Bike,12,0
716872,116872,30,Ev,9.9,0
716873,116873,21,Ev,15.2,0
716874,116874,24,Ev,7.5,0
716875,116875,30,Bike,15.6,0
716876,116876,16,Bike,17.5,0
716877,116877,11,Bike,11.1,0
716878,116878,5,Bike,27.1,1
716879,116879,25,Bike,12.3,0
716880,116880,28,Ev,12.2,0
716881,116881,12,Bike,8.2,0
716882,116882,26,Cycle,17.6,0
716883,116883,24,Bike,9.6,0
716884,116884,28,Ev,15.5,0
716885,116885,19,Bike,15.5,0
716886,116886,17,Bike,8.1,0
716887,116887,7,Ev,13.8,0
716888,116888,7,Bike,13.1,0
716889,116889,14,Ev,8.7,0
716890,116890,10,Bike,8.2,0
716891,116891,27,Ev,24.1,0
716892,116892,1,Bike,21.9,0
716893,116893,10,Bike,14.7,0
716894,116894,11,Bike,18.6,0
716895,116895,8,Bike,27.1,1
716896,116896,25,Bike,17.8,0
716897,116897,5,Bike,37.6,1
716898,116898,18,Bike,10.9,0
716899,116899,4,Ev,11.8,0
716900,116900,16,Bike,33.4,1
716901,116901,16,Bike,12.2,0
716902,116902,1,Bike,11.8,0
716903,116903,13,Bike,14.6,0
716904,116904,23,Bike,22.7,0
716905,116905,10,Bike,12.7,0
716906,116906,4,Bike,18.5,0
716907,116907,17,Ev,20.2,0
716908,116908,5,Ev,16.1,0
716909,116909,3,Bike,13.9,0
716910,116910,16,Cycle,25,0
716911,116911,24,Bike,23.9,0
716912,116912,21,Bike,18.4,0
716913,116913,25,Bike,25.8,1
716914,116914,15,Bike,20,0
716915,116915,5,Ev,20.3,0
716916,116916,1,Bike,26.5,1
716917,116917,11,Bike,18,0
716918,116918,26,Ev,22.5,0
716919,116919,24,Ev,21.6,0
716920,116920,11,Bike,7.5,0
716921,116921,4,Bike,11.8,0
716922,116922,13,Bike,25.3,1
716923,116923,29,Bike,11.4,0
716924,116924,14,Bike,23.5,0
716925,116925,20,Bike,18.3,0
716926,116926,1,Bike,26.2,1
716927,116927,23,Bike,17.9,0
716928,116928,4,Ev,17.6,0
716929,116929,21,Cycle,21.3,0
716930,116930,9,Bike,33,1
716931,116931,27,Cycle,21.4,0
716932,116932,4,Bike,8.6,0
716933,116933,13,Bike,19.3,0
716934,116934,25,Bike,8.2,0
716935,116935,8,Ev,11.3,0
716936,116936,4,Bike,10.5,0
716937,116937,21,Bike,10.6,0
716938,116938,29,Bike,15.1,0
716939,116939,13,Bike,18.5,0
716940,116940,2,Ev,11.7,0
716941,116941,22,Ev,29.1,1
716942,116942,13,Cycle,18.7,0
716943,116943,20,Bike,23.6,0
716944,116944,2,Bike,17.1,0
716945,116945,8,Bike,22.7,0
716946,116946,17,Cycle,24.5,0
716947,116947,26,Ev,23.2,0
716948,116948,4,Bike,12.5,0
716949,116949,9,Bike,13.5,0
716950,116950,17,Ev,28,1
716951,116951,9,Bike,9.7,0
716952,116952,26,Bike,34.2,1
716953,116953,8,Bike,20.6,0
716954,116954,10,Bike,26.9,1
716955,116955,8,Bike,17.5,0
716956,116956,20,Bike,17.5,0
716957,116957,17,Bike,18.3,0
716958,116958,30,Bike,23.5,0
716959,116959,30,Ev,27,1
716960,116960,7,Ev,24.2,0
716961,116961,3,Bike,25.4,1
716962,116962,10,Ev,12,0
716963,116963,3,Ev,17.1,0
716964,116964,27,Bike,23.2,0
716965,116965,16,Ev,17.2,0
716966,116966,18,Bike,9.5,0
716967,116967,15,Ev,8.7,0
716968,116968,14,Bike,18,0
716969,116969,3,Bike,16.2,0
716970,116970,12,Ev,25.9,1
716971,116971,7,Bike,22,0
716972,116972,27,Bike,21,0
716973,116973,15,Bike,19.3,0
716974,116974,25,Bike,17.9,0
716975,116975,19,Bike,20.9,0
716976,116976,5,Bike,17.9,0
716977,116977,18,Ev,13.9,0
716978,116978,27,Ev,7.1,0
716979,116979,6,Cycle,19.7,0
716980,116980,19,Bike,17.1,0
716981,116981,29,Bike,9.9,0
716982,116982,21,Ev,7.8,0
716983,116983,26,Bike,17.9,0
716984,116984,4,Bike,9.1,0
716985,116985,28,Bike,26.5,1
716986,116986,30,Ev,9.3,0
716987,116987,7,Bike,26.3,1
716988,116988,18,Cycle,26.9,1
716989,116989,30,Bike,23.9,0
716990,116990,25,Ev,8.2,0
716991,116991,11,Bike,15.4,0
716992,116992,6,Bike,26.8,1
716993,116993,1,Bike,24.3,0
716994,116994,22,Bike,29.4,1
716995,116995,19,Bike,30.5,1
716996,116996,5,Bike,23.5,0
716997,116997,9,Bike,13.5,0
716998,116998,21,Bike,21.3,0
716999,116999,28,Bike,20.6,0
717000,117000,30,Bike,23,0
717001,117001,1,Bike,16.6,0
717002,117002,24,Ev,20.8,0
717003,117003,5,Bike,22.5,0
717004,117004,11,Cycle,36.8,1
717005,117005,7,Bike,16.1,0
717006,117006,3,Bike,18.4,0
717007,117007,7,Bike,16.8,0
717008,117008,8,Bike,17,0
717009,117009,27,Ev,17.7,0
717010,117010,4,Bike,19,0
717011,117011,11,Bike,21.3,0
717012,117012,24,Ev,8,0
717013,117013,2,Bike,14.6,0
717014,117014,17,Bike,20.4,0
717015,117015,6,Bike,15.6,0
717016,117016,18,Cycle,24.1,0
717017,117017,17,Bike,17.6,0
717018,117018,1,Ev,16.3,0
717019,117019,7,Bike,18.1,0
717020,117020,17,Bike,20.3,0
717021,117021,3,Bike,26.8,1
717022,117022,27,Bike,16.8,0
717023,117023,13,Bike,23.2,0
717024,117024,19,Cycle,22.7,0
717025,117025,4,Bike,25.3,1
717026,117026,1,Bike,12.4,0
717027,117027,2,Bike,16.1,0
717028,117028,27,Ev,7.1,0
717029,117029,22,Bike,36.3,1
717030,117030,13,Ev,13.9,0
717031,117031,30,Bike,24,0
717032,117032,7,Bike,22.9,0
717033,117033,29,Bike,15.2,0
717034,117034,30,Bike,22.3,0
717035,117035,27,Bike,22.7,0
717036,117036,23,Bike,20.7,0
717037,117037,7,Bike,17.5,0
717038,117038,6,Bike,17.7,0
717039,117039,26,Bike,28.5,1
717040,117040,19,Bike,16.8,0
717041,117041,30,Bike,34.6,1
717042,117042,17,Bike,23.5,0
717043,117043,27,Bike,18.5,0
717044,117044,4,Ev,12.6,0
717045,117045,30,Bike,12.9,0
717046,117046,11,Bike,24,0
717047,117047,26,Bike,20.9,0
717048,117048,8,Bike,16.2,0
717049,117049,26,Ev,12.2,0
717050,117050,8,Bike,20.5,0
717051,117051,18,Bike,23.3,0
717052,117052,11,Bike,22.5,0
717053,117053,3,Bike,21.1,0
717054,117054,19,Bike,20,0
717055,117055,6,Bike,24.1,0
717056,117056,25,Ev,24,0
717057,117057,20,Bike,13.3,0
717058,117058,6,Bike,20.3,0
717059,117059,6,Bike,18.4,0
717060,117060,16,Ev,16.7,0
717061,117061,1,Bike,18.7,0
717062,117062,22,Bike,9.6,0
717063,117063,8,Ev,22.8,0
717064,117064,20,Cycle,23.4,0
717065,117065,11,Bike,17.6,0
717066,117066,11,Bike,14.6,0
717067,117067,1,Ev,23.7,0
717068,117068,4,Bike,20.1,0
717069,117069,14,Cycle,28.2,1
717070,117070,16,Ev,11.1,0
717071,117071,5,Bike,25.8,1
717072,117072,9,Bike,23.4,0
717073,117073,27,Bike,28.1,1
717074,117074,17,Bike,24.4,0
717075,117075,23,Ev,24,0
717076,117076,13,Ev,25.7,1
717077,117077,20,Ev,20.5,0
717078,117078,9,Bike,20.7,0
717079,117079,25,Ev,16.9,0
717080,117080,30,Bike,21.1,0
717081,117081,3,Bike,13.3,0
717082,117082,,Cycle,21.5,0
717083,117083,13,Bike,16,0
717084,117084,26,Cycle,19.4,0
717085,117085,5,Bike,27.8,1
717086,117086,15,Cycle,13.9,0
717087,117087,29,Bike,22.5,0
717088,117088,13,Cycle,10.2,0
717089,117089,2,Ev,17.9,0
717090,117090,21,Cycle,27.5,1
717091,117091,13,Bike,8.1,0
717092,117092,23,Cycle,18.8,0
717093,117093,15,Bike,15.8,0
717094,117094,5,Bike,24.3,0
717095,117095,4,Bike,12.1,0
717096,117096,1,Bike,11.1,0
717097,117097,18,Cycle,10.8,0
717098,117098,22,Ev,15.4,0
717099,117099,8,Bike,11,0
717100,117100,17,Ev,11.3,0
717101,117101,13,Bike,21.3,0
717102,117102,5,Bike,21.3,0
717103,117103,19,Ev,7.1,0
717104,117104,6,Ev,18.2,0
717105,117105,7,Bike,27.2,1
717106,117106,5,Bike,9.6,0
717107,117107,7,Cycle,10.2,0
717108,117108,26,Bike,10.8,0
717109,117109,14,Cycle,26,1
717110,117110,25,Bike,28,1
717111,117111,19,Bike,20.1,0
717112,117112,22,Bike,11,0
717113,117113,8,Bike,25.4,1
717114,117114,18,Bike,26.4,1
717115,117115,26,Ev,15.4,0
717116,117116,10,Bike,14.8,0
717117,117117,8,Bike,28.8,1
717118,117118,20,Ev,11.2,0
717119,117119,3,Bike,24.1,0
717120,117120,29,Ev,7.7,0
717121,117121,14,Ev,8,0
717122,117122,14,Bike,18.1,0
717123,117123,16,Bike,21.6,0
717124,117124,12,Bike,31.4,1
717125,117125,11,Bike,32.3,1
717126,117126,13,Bike,16.1,0
717127,117127,14,Bike,15.1,0
717128,117128,19,Bike,26,1
717129,117129,22,Ev,14.8,0
717130,117130,25,Ev,13.9,0
717131,117131,9,Bike,24.9,0
717132,117132,22,Bike,21.2,0
717133,117133,9,Bike,20.7,0
717134,117134,28,Ev,32.3,1
717135,117135,6,Ev,8,0
717136,117136,13,Bike,22.7,0
717137,117137,14,Ev,8.6,0
717138,117138,29,Bike,23.3,0
717139,117139,24,Ev,20.9,0
717140,117140,23,Cycle,21.2,0
717141,117141,22,Bike,24.5,0
717142,117142,28,Bike,12.2,0
717143,117143,28,Bike,33.1,1
717144,117144,11,Bike,17.7,0
717145,117145,12,Ev,17.7,0
717146,117146,7,Bike,20.2,0
717147,117147,9,Ev,12.2,0
717148,117148,26,Bike,14.3,0
717149,117149,14,Bike,14.1,0
717150,117150,29,Cycle,15.3,0
717151,117151,5,Ev,20,0
717152,117152,22,Ev,23.1,0
717153,117153,4,Ev,16.3,0
717154,117154,27,Ev,19.2,0
717155,117155,24,Bike,22.7,0
717156,117156,5,Bike,15.9,0
717157,117157,7,Bike,21.5,0
717158,117158,1,Ev,25.9,1
717159,117159,28,Bike,21.4,0
717160,117160,1,Bike,19.4,0
717161,117161,29,Bike,23.5,0
717162,117162,13,Bike,27.4,1
717163,117163,15,Bike,21.4,0
717164,117164,1,Bike,25.4,1
717165,117165,26,Bike,12.1,0
717166,117166,21,Bike,8.3,0
717167,117167,20,Bike,20,0
717168,117168,6,Bike,24.9,0
717169,117169,16,Bike,12.5,0
717170,117170,20,Ev,19.4,0
717171,117171,30,Ev,29.9,1
717172,117172,23,Ev,21,0
717173,117173,30,Bike,16.2,0
717174,117174,15,Cycle,31.2,1
717175,117175,5,Bike,14.2,0
717176,117176,12,Bike,35.8,1
717177,117177,8,Bike,13.2,0
717178,117178,12,Bike,15.1,0
717179,117179,25,Ev,14.8,0
717180,117180,15,Bike,16.4,0
717181,117181,23,Bike,12.3,0
717182,117182,28,Bike,29.7,1
717183,117183,2,Bike,24,0
717184,117184,8,Ev,24,0
717185,117185,9,Bike,17.9,0
717186,117186,10,Cycle,27.4,1
717187,117187,15,Cycle,9.1,0
717188,117188,4,Ev,13.8,0
717189,117189,4,Ev,12.3,0
717190,117190,9,Ev,17.7,0
717191,117191,30,Bike,12.7,0
717192,117192,14,Ev,28.3,1
717193,117193,28,Bike,16.4,0
717194,117194,28,Bike,20,0
717195,117195,12,Bike,8.3,0
717196,117196,15,Ev,13.6,0
717197,117197,13,Ev,20.2,0
717198,117198,8,Ev,11.8,0
717199,117199,1,Bike,21.9,0
717200,117200,28,Bike,11.1,0
717201,117201,12,Bike,15.2,0
717202,117202,24,Ev,10.2,0
717203,117203,21,Bike,25.6,1
717204,117204,13,Bike,27.1,1
717205,117205,20,Ev,11.2,0
717206,117206,27,Ev,23,0
717207,117207,11,Bike,15.9,0
717208,117208,17,Ev,17,0
717209,117209,3,Bike,21.7,0
717210,117210,13,Bike,17.1,0
717211,117211,2,Bike,22.8,0
717212,117212,16,Bike,18.6,0
717213,117213,11,Bike,23.1,0
717214,117214,19,Ev,10.1,0
717215,117215,29,Ev,19.3,0
717216,117216,28,Cycle,31.8,1
717217,117217,1,Bike,26.6,1
717218,117218,11,Bike,13.8,0
717219,117219,22,Bike,24.1,0
717220,117220,2,Ev,26.1,1
717221,117221,14,Bike,26.5,1
717222,117222,30,Bike,20.2,0
717223,117223,26,Bike,24,0
717224,117224,29,Ev,19.8,0
717225,117225,29,Bike,14.2,0
717226,117226,23,Bike,7.7,0
717227,117227,10,Cycle,27.1,1
717228,117228,1,Bike,25.9,1
717229,117229,1,Bike,24.6,0
717230,117230,19,Bike,26.9,1
717231,117231,2,Ev,16.4,0
717232,117232,7,Ev,22.4,0
717233,117233,16,Bike,19.2,0
717234,117234,5,Bike,12.2,0
717235,117235,27,Ev,10.1,0
717236,117236,22,Bike,17.3,0
717237,117237,21,Cycle,10.1,0
717238,117238,25,Bike,13.1,0
717239,117239,28,Bike,26.1,1
717240,117240,9,Bike,15.2,0
717241,117241,29,Bike,25.3,1
717242,117242,23,Bike,29.3,1
717243,117243,5,Bike,19.7,0
717244,117244,18,Bike,16.5,0
717245,117245,29,Bike,27.9,1
717246,117246,22,Ev,24.6,0
717247,117247,9,Bike,14.3,0
717248,117248,30,Ev,9.5,0
717249,117249,1,Bike,23.9,0
717250,117250,21,Cycle,10.7,0
717251,117251,3,Bike,24.2,0
717252,117252,1,Ev,20,0
717253,117253,4,Bike,14.3,0
717254,117254,22,Ev,20.2,0
717255,117255,6,Bike,19,0
717256,117256,26,Bike,13.9,0
717257,117257,21,Bike,24.2,0
717258,117258,1,Bike,14.3,0
717259,117259,22,Bike,18,0
717260,117260,2,Ev,24.4,0
717261,117261,20,Bike,7.5,0
717262,117262,3,Ev,24.8,0
717263,117263,6,Bike,12.2,0
717264,117264,5,Ev,9.3,0
717265,117265,28,Bike,18.6,0
717266,117266,4,Bike,8.5,0
717267,117267,27,Cycle,27.2,1
717268,117268,8,Bike,15.6,0
717269,117269,30,Bike,16,0
717270,117270,29,Bike,30.2,1
717271,117271,26,Ev,23.8,0
717272,117272,27,Bike,7.5,0
717273,117273,21,Bike,11.4,0
717274,117274,16,Ev,21.4,0
717275,117275,4,Ev,8.6,0
717276,117276,13,Ev,13.2,0
717277,117277,9,Ev,14.9,0
717278,117278,28,Bike,23.7,0
717279,117279,8,Bike,8.2,0
717280,117280,8,Ev,20.6,0
717281,117281,10,Ev,11,0
717282,117282,13,Bike,21,0
717283,117283,16,Bike,10.1,0
717284,117284,16,Bike,13.7,0
717285,117285,23,Ev,14.7,0
717286,117286,18,Cycle,9.1,0
717287,117287,23,Bike,13,0
717288,117288,22,Bike,13.6,0
717289,117289,11,Cycle,19.9,0
717290,117290,7,Cycle,15.9,0
717291,117291,22,Cycle,17.2,0
717292,117292,17,Bike,17.2,0
717293,117293,5,Bike,26.2,1
717294,117294,9,Bike,11.8,0
717295,117295,24,Bike,7.5,0
717296,117296,17,Bike,13.8,0
717297,117297,2,Bike,19,0
717298,117298,24,Bike,32.8,1
717299,117299,13,Bike,16.2,0
717300,117300,26,Ev,14.3,0
717301,117301,23,Cycle,20.6,0
717302,117302,17,Bike,23.9,0
717303,117303,20,Ev,19.2,0
717304,117304,21,Bike,14.6,0
717305,117305,17,Bike,23.4,0
717306,117306,28,Ev,15.2,0
717307,117307,19,Bike,20.3,0
717308,117308,10,Bike,16.8,0
717309,117309,9,Ev,12.2,0
717310,117310,17,Bike,16.4,0
717311,117311,9,Bike,25.9,1
717312,117312,5,Bike,8.9,0
717313,117313,26,Ev,14.3,0
717314,117314,26,Bike,22.4,0
717315,117315,5,Bike,17.3,0
717316,117316,5,Bike,12.3,0
717317,117317,9,Bike,20.5,0
717318,117318,1,Bike,12.6,0
717319,117319,6,Bike,18.1,0
717320,117320,14,Bike,13.6,0
717321,117321,24,Bike,17,0
717322,117322,25,Bike,25.2,1
717323,117323,10,Bike,22.3,0
717324,117324,8,Bike,15.6,0
717325,117325,18,Ev,21.1,0
717326,117326,13,Ev,20.7,0
717327,117327,23,Bike,17.8,0
717328,117328,13,Bike,26.8,1
717329,117329,4,Cycle,23.5,0
717330,117330,3,Bike,23.6,0
717331,117331,3,Bike,14.5,0
717332,117332,7,Cycle,19.8,0
717333,117333,9,Bike,12.4,0
717334,117334,9,Bike,19.2,0
717335,117335,26,Ev,13,0
717336,117336,15,Bike,28.5,1
717337,117337,10,Bike,11.3,0
717338,117338,24,Bike,9.1,0
717339,117339,29,Bike,14.2,0
717340,117340,17,Bike,13.1,0
717341,117341,26,Bike,25.7,1
717342,117342,6,Bike,19.6,0
717343,117343,23,Ev,10.5,0
717344,117344,22,Bike,13.9,0
717345,117345,21,Bike,8.2,0
717346,117346,25,Bike,11.8,0
717347,117347,16,Bike,25.7,1
717348,117348,14,Bike,15.7,0
717349,117349,28,Cycle,20.5,0
717350,117350,29,Bike,10.8,0
717351,117351,16,Bike,10.4,0
717352,117352,9,Bike,9.7,0
717353,117353,5,Bike,15.1,0
717354,117354,24,Ev,18.1,0
717355,117355,7,Bike,23.1,0
717356,117356,8,Bike,29.9,1
717357,117357,7,Bike,23.9,0
717358,117358,5,Cycle,23.2,0
717359,117359,28,Cycle,24.9,0
717360,117360,5,Bike,21.8,0
717361,117361,8,Ev,14.4,0
717362,117362,25,Bike,11.9,0
717363,117363,12,Bike,25.4,1
717364,117364,28,Bike,23.8,0
717365,117365,14,Cycle,30.4,1
717366,117366,29,Bike,15.7,0
717367,117367,25,Bike,10.5,0
717368,117368,21,Bike,23.5,0
717369,117369,11,Ev,23.1,0
717370,117370,16,Bike,20.7,0
717371,117371,6,Bike,11.8,0
717372,117372,18,Bike,9.3,0
717373,117373,21,Bike,12.7,0
717374,117374,10,Bike,13.1,0
717375,117375,18,Bike,23.3,0
717376,117376,30,Bike,14.3,0
717377,117377,13,Bike,14.6,0
717378,117378,16,Bike,13.9,0
717379,117379,5,Bike,19.4,0
717380,117380,27,Bike,18.9,0
717381,117381,7,Bike,16.1,0
717382,117382,25,Cycle,29.2,1
717383,117383,23,Bike,12,0
717384,117384,16,Bike,13.3,0
717385,117385,13,Bike,10.3,0
717386,117386,19,Ev,22.9,0
717387,117387,27,Bike,13.8,0
717388,117388,5,Bike,14.7,0
717389,117389,27,Bike,16,0
717390,117390,2,Bike,7.5,0
717391,117391,3,Ev,20.3,0
717392,117392,20,Bike,15.9,0
717393,117393,22,Bike,18.8,0
717394,117394,28,Ev,21.2,0
717395,117395,11,Bike,10,0
717396,117396,11,Bike,18.7,0
717397,117397,1,Bike,25,0
717398,117398,30,Bike,19.8,0
717399,117399,21,Bike,19.9,0
717400,117400,21,Cycle,9.1,0
717401,117401,10,Cycle,18.9,0
717402,117402,17,Cycle,20.9,0
717403,117403,15,Bike,14.2,0
717404,117404,10,Bike,8.8,0
717405,117405,16,Bike,21.7,0
717406,117406,26,Bike,15.4,0
